round,year,quarter,forecaster,target,point
2017Q4,2017,4,16,2018Sep,1.6
2017Q4,2017,4,20,2018Sep,1.4
2017Q4,2017,4,22,2018Sep,1.5
2017Q4,2017,4,23,2018Sep,1.6
2017Q4,2017,4,24,2018Sep,1.5
2017Q4,2017,4,26,2018Sep,1.5
2017Q4,2017,4,29,2018Sep,1.6
2017Q4,2017,4,30,2018Sep,1.5
2017Q4,2017,4,32,2018Sep,1.6
2017Q4,2017,4,33,2018Sep,1.6
2017Q4,2017,4,35,2018Sep,
2017Q4,2017,4,36,2018Sep,1.5
2017Q4,2017,4,37,2018Sep,1.3
2017Q4,2017,4,38,2018Sep,1.58
2017Q4,2017,4,39,2018Sep,1.5
2017Q4,2017,4,41,2018Sep,
2017Q4,2017,4,45,2018Sep,
2017Q4,2017,4,48,2018Sep,1.4
2017Q4,2017,4,49,2018Sep,1.2
2017Q4,2017,4,52,2018Sep,1.5
2017Q4,2017,4,56,2018Sep,1.3
2017Q4,2017,4,59,2018Sep,
2017Q4,2017,4,61,2018Sep,1.5
2017Q4,2017,4,63,2018Sep,1.4
2017Q4,2017,4,67,2018Sep,
2017Q4,2017,4,68,2018Sep,1.4
2017Q4,2017,4,80,2018Sep,
2017Q4,2017,4,82,2018Sep,1.2
2017Q4,2017,4,85,2018Sep,1.2752119452
2017Q4,2017,4,89,2018Sep,1.8402125694
2017Q4,2017,4,91,2018Sep,1.4
2017Q4,2017,4,93,2018Sep,1.6
2017Q4,2017,4,94,2018Sep,1.669
2017Q4,2017,4,95,2018Sep,1.2573281929
2017Q4,2017,4,96,2018Sep,1.5
2017Q4,2017,4,97,2018Sep,1.0
2017Q4,2017,4,98,2018Sep,1.5
2017Q4,2017,4,99,2018Sep,1.5
2017Q4,2017,4,101,2018Sep,1.2
2017Q4,2017,4,102,2018Sep,1.3
2017Q4,2017,4,103,2018Sep,1.7
2017Q4,2017,4,107,2018Sep,1.4429280936
2017Q4,2017,4,108,2018Sep,1.7
2017Q4,2017,4,109,2018Sep,1.2
2017Q4,2017,4,110,2018Sep,1.5
2017Q4,2017,4,111,2018Sep,
2017Q4,2017,4,112,2018Sep,1.7
2017Q4,2017,4,114,2018Sep,1.4
2017Q4,2017,4,115,2018Sep,1.7
2017Q4,2017,4,118,2018Sep,1.4
2018Q1,2018,1,1,2018Dec,1.6
2018Q1,2018,1,2,2018Dec,1.3
2018Q1,2018,1,5,2018Dec,1.7
2018Q1,2018,1,6,2018Dec,2.0
2018Q1,2018,1,7,2018Dec,
2018Q1,2018,1,14,2018Dec,1.7
2018Q1,2018,1,15,2018Dec,
2018Q1,2018,1,16,2018Dec,1.7
2018Q1,2018,1,20,2018Dec,1.6
2018Q1,2018,1,22,2018Dec,1.8
2018Q1,2018,1,23,2018Dec,1.6
2018Q1,2018,1,24,2018Dec,1.5
2018Q1,2018,1,26,2018Dec,1.5
2018Q1,2018,1,29,2018Dec,1.7
2018Q1,2018,1,30,2018Dec,1.7
2018Q1,2018,1,31,2018Dec,1.6
2018Q1,2018,1,32,2018Dec,1.7
2018Q1,2018,1,33,2018Dec,1.6
2018Q1,2018,1,35,2018Dec,
2018Q1,2018,1,36,2018Dec,1.8
2018Q1,2018,1,37,2018Dec,1.9
2018Q1,2018,1,38,2018Dec,1.7
2018Q1,2018,1,39,2018Dec,1.5
2018Q1,2018,1,41,2018Dec,
2018Q1,2018,1,45,2018Dec,
2018Q1,2018,1,47,2018Dec,1.6
2018Q1,2018,1,48,2018Dec,1.3
2018Q1,2018,1,49,2018Dec,1.1
2018Q1,2018,1,52,2018Dec,1.7
2018Q1,2018,1,56,2018Dec,1.3
2018Q1,2018,1,59,2018Dec,1.7
2018Q1,2018,1,61,2018Dec,1.1
2018Q1,2018,1,63,2018Dec,1.5
2018Q1,2018,1,67,2018Dec,
2018Q1,2018,1,68,2018Dec,1.5
2018Q1,2018,1,80,2018Dec,
2018Q1,2018,1,82,2018Dec,1.2
2018Q1,2018,1,85,2018Dec,1.5091768195
2018Q1,2018,1,88,2018Dec,1.5
2018Q1,2018,1,89,2018Dec,1.4
2018Q1,2018,1,91,2018Dec,1.4
2018Q1,2018,1,93,2018Dec,1.2
2018Q1,2018,1,94,2018Dec,1.7
2018Q1,2018,1,95,2018Dec,0.7479523716
2018Q1,2018,1,96,2018Dec,1.5
2018Q1,2018,1,98,2018Dec,1.43
2018Q1,2018,1,99,2018Dec,1.6
2018Q1,2018,1,101,2018Dec,1.7
2018Q1,2018,1,103,2018Dec,1.7
2018Q1,2018,1,107,2018Dec,1.8741266356
2018Q1,2018,1,108,2018Dec,1.81066
2018Q1,2018,1,110,2018Dec,1.5
2018Q1,2018,1,111,2018Dec,
2018Q1,2018,1,112,2018Dec,1.7
2018Q1,2018,1,115,2018Dec,1.6
2018Q1,2018,1,116,2018Dec,1.6
2018Q2,2018,2,1,2019Mar,1.6
2018Q2,2018,2,2,2019Mar,1.4
2018Q2,2018,2,4,2019Mar,1.3
2018Q2,2018,2,6,2019Mar,2.0
2018Q2,2018,2,7,2019Mar,
2018Q2,2018,2,14,2019Mar,1.7
2018Q2,2018,2,15,2019Mar,
2018Q2,2018,2,16,2019Mar,1.8
2018Q2,2018,2,20,2019Mar,1.6
2018Q2,2018,2,22,2019Mar,1.5
2018Q2,2018,2,23,2019Mar,1.6
2018Q2,2018,2,24,2019Mar,1.8
2018Q2,2018,2,26,2019Mar,1.5
2018Q2,2018,2,29,2019Mar,1.7
2018Q2,2018,2,30,2019Mar,1.6
2018Q2,2018,2,32,2019Mar,1.55
2018Q2,2018,2,33,2019Mar,1.6
2018Q2,2018,2,35,2019Mar,
2018Q2,2018,2,36,2019Mar,1.8
2018Q2,2018,2,37,2019Mar,2.1
2018Q2,2018,2,38,2019Mar,1.73
2018Q2,2018,2,39,2019Mar,1.5
2018Q2,2018,2,41,2019Mar,
2018Q2,2018,2,42,2019Mar,
2018Q2,2018,2,45,2019Mar,
2018Q2,2018,2,47,2019Mar,1.6
2018Q2,2018,2,48,2019Mar,1.3
2018Q2,2018,2,49,2019Mar,0.9
2018Q2,2018,2,54,2019Mar,1.6
2018Q2,2018,2,56,2019Mar,1.5
2018Q2,2018,2,59,2019Mar,1.4
2018Q2,2018,2,61,2019Mar,
2018Q2,2018,2,63,2019Mar,1.7
2018Q2,2018,2,67,2019Mar,
2018Q2,2018,2,68,2019Mar,1.5
2018Q2,2018,2,80,2019Mar,
2018Q2,2018,2,82,2019Mar,1.3
2018Q2,2018,2,85,2019Mar,1.5307581163
2018Q2,2018,2,88,2019Mar,1.5
2018Q2,2018,2,89,2019Mar,1.57
2018Q2,2018,2,93,2019Mar,1.6
2018Q2,2018,2,95,2019Mar,1.5466086812
2018Q2,2018,2,96,2019Mar,1.3
2018Q2,2018,2,97,2019Mar,1.22
2018Q2,2018,2,98,2019Mar,1.7
2018Q2,2018,2,99,2019Mar,1.5
2018Q2,2018,2,101,2019Mar,1.6
2018Q2,2018,2,102,2019Mar,1.2
2018Q2,2018,2,103,2019Mar,1.5
2018Q2,2018,2,107,2019Mar,1.7823782113
2018Q2,2018,2,108,2019Mar,1.57992
2018Q2,2018,2,110,2019Mar,1.5
2018Q2,2018,2,111,2019Mar,
2018Q2,2018,2,112,2019Mar,1.6
2018Q2,2018,2,113,2019Mar,1.7
2018Q2,2018,2,115,2019Mar,1.6
2018Q2,2018,2,116,2019Mar,1.7
2018Q2,2018,2,118,2019Mar,1.25
2018Q3,2018,3,2,2019Jun,1.4
2018Q3,2018,3,4,2019Jun,1.4
2018Q3,2018,3,6,2019Jun,2.0
2018Q3,2018,3,7,2019Jun,
2018Q3,2018,3,10,2019Jun,1.4
2018Q3,2018,3,14,2019Jun,1.7
2018Q3,2018,3,15,2019Jun,
2018Q3,2018,3,16,2019Jun,1.5
2018Q3,2018,3,20,2019Jun,1.6
2018Q3,2018,3,22,2019Jun,1.8
2018Q3,2018,3,23,2019Jun,1.6
2018Q3,2018,3,24,2019Jun,1.2318984287
2018Q3,2018,3,26,2019Jun,1.5
2018Q3,2018,3,29,2019Jun,1.7
2018Q3,2018,3,30,2019Jun,1.7
2018Q3,2018,3,32,2019Jun,1.7
2018Q3,2018,3,33,2019Jun,1.5
2018Q3,2018,3,35,2019Jun,
2018Q3,2018,3,37,2019Jun,1.8
2018Q3,2018,3,38,2019Jun,1.9
2018Q3,2018,3,39,2019Jun,1.9
2018Q3,2018,3,41,2019Jun,
2018Q3,2018,3,47,2019Jun,1.4
2018Q3,2018,3,48,2019Jun,1.4
2018Q3,2018,3,49,2019Jun,1.0
2018Q3,2018,3,52,2019Jun,1.7
2018Q3,2018,3,54,2019Jun,
2018Q3,2018,3,56,2019Jun,1.4
2018Q3,2018,3,61,2019Jun,1.7
2018Q3,2018,3,63,2019Jun,1.7
2018Q3,2018,3,67,2019Jun,
2018Q3,2018,3,68,2019Jun,
2018Q3,2018,3,80,2019Jun,
2018Q3,2018,3,82,2019Jun,1.9
2018Q3,2018,3,85,2019Jun,1.7604277228
2018Q3,2018,3,88,2019Jun,1.6
2018Q3,2018,3,89,2019Jun,1.6
2018Q3,2018,3,91,2019Jun,1.6
2018Q3,2018,3,93,2019Jun,1.6
2018Q3,2018,3,94,2019Jun,1.669
2018Q3,2018,3,95,2019Jun,1.6762004246
2018Q3,2018,3,96,2019Jun,1.3
2018Q3,2018,3,97,2019Jun,1.5
2018Q3,2018,3,98,2019Jun,1.6
2018Q3,2018,3,99,2019Jun,1.5
2018Q3,2018,3,101,2019Jun,2.0
2018Q3,2018,3,102,2019Jun,1.3
2018Q3,2018,3,103,2019Jun,1.7
2018Q3,2018,3,107,2019Jun,1.7298200647
2018Q3,2018,3,108,2019Jun,2.0701
2018Q3,2018,3,110,2019Jun,1.5
2018Q3,2018,3,111,2019Jun,
2018Q3,2018,3,112,2019Jun,1.9
2018Q3,2018,3,114,2019Jun,1.9
2018Q3,2018,3,115,2019Jun,1.4
2018Q3,2018,3,116,2019Jun,1.5
2018Q4,2018,4,1,2019Sep,1.8
2018Q4,2018,4,2,2019Sep,1.5
2018Q4,2018,4,4,2019Sep,1.6
2018Q4,2018,4,5,2019Sep,1.7
2018Q4,2018,4,6,2019Sep,2.0
2018Q4,2018,4,7,2019Sep,
2018Q4,2018,4,15,2019Sep,
2018Q4,2018,4,16,2019Sep,1.8
2018Q4,2018,4,20,2019Sep,1.6
2018Q4,2018,4,22,2019Sep,1.8
2018Q4,2018,4,23,2019Sep,1.6
2018Q4,2018,4,24,2019Sep,1.7898420048
2018Q4,2018,4,26,2019Sep,1.6
2018Q4,2018,4,29,2019Sep,1.8
2018Q4,2018,4,30,2019Sep,1.7
2018Q4,2018,4,32,2019Sep,1.7
2018Q4,2018,4,33,2019Sep,1.9
2018Q4,2018,4,35,2019Sep,
2018Q4,2018,4,36,2019Sep,2.0
2018Q4,2018,4,37,2019Sep,1.7
2018Q4,2018,4,38,2019Sep,
2018Q4,2018,4,39,2019Sep,1.8
2018Q4,2018,4,41,2019Sep,
2018Q4,2018,4,45,2019Sep,
2018Q4,2018,4,47,2019Sep,1.9
2018Q4,2018,4,48,2019Sep,1.5
2018Q4,2018,4,49,2019Sep,1.2
2018Q4,2018,4,56,2019Sep,1.7
2018Q4,2018,4,61,2019Sep,1.7
2018Q4,2018,4,67,2019Sep,
2018Q4,2018,4,68,2019Sep,1.7
2018Q4,2018,4,80,2019Sep,
2018Q4,2018,4,82,2019Sep,1.5
2018Q4,2018,4,85,2019Sep,1.6645518411
2018Q4,2018,4,88,2019Sep,1.7
2018Q4,2018,4,89,2019Sep,1.5
2018Q4,2018,4,93,2019Sep,1.5
2018Q4,2018,4,94,2019Sep,1.7
2018Q4,2018,4,95,2019Sep,1.5897564348
2018Q4,2018,4,96,2019Sep,1.7
2018Q4,2018,4,97,2019Sep,1.2
2018Q4,2018,4,98,2019Sep,1.69
2018Q4,2018,4,99,2019Sep,1.4
2018Q4,2018,4,101,2019Sep,1.9
2018Q4,2018,4,102,2019Sep,1.2
2018Q4,2018,4,103,2019Sep,1.7
2018Q4,2018,4,108,2019Sep,1.76393
2018Q4,2018,4,110,2019Sep,1.8
2018Q4,2018,4,111,2019Sep,
2018Q4,2018,4,112,2019Sep,1.8
2018Q4,2018,4,114,2019Sep,2.0
2018Q4,2018,4,115,2019Sep,1.4
2018Q4,2018,4,116,2019Sep,1.7
2018Q4,2018,4,118,2019Sep,1.6
2019Q1,2019,1,1,2019Dec,1.8
2019Q1,2019,1,2,2019Dec,1.2
2019Q1,2019,1,4,2019Dec,1.2
2019Q1,2019,1,5,2019Dec,1.9
2019Q1,2019,1,6,2019Dec,1.7
2019Q1,2019,1,7,2019Dec,
2019Q1,2019,1,10,2019Dec,1.1
2019Q1,2019,1,14,2019Dec,2.5
2019Q1,2019,1,15,2019Dec,
2019Q1,2019,1,16,2019Dec,1.5
2019Q1,2019,1,20,2019Dec,1.5
2019Q1,2019,1,22,2019Dec,1.6
2019Q1,2019,1,23,2019Dec,1.5
2019Q1,2019,1,24,2019Dec,1.2
2019Q1,2019,1,26,2019Dec,1.4
2019Q1,2019,1,32,2019Dec,1.5
2019Q1,2019,1,33,2019Dec,1.8
2019Q1,2019,1,35,2019Dec,
2019Q1,2019,1,36,2019Dec,2.0
2019Q1,2019,1,37,2019Dec,1.7
2019Q1,2019,1,38,2019Dec,1.4
2019Q1,2019,1,39,2019Dec,1.9
2019Q1,2019,1,41,2019Dec,
2019Q1,2019,1,42,2019Dec,2.0
2019Q1,2019,1,45,2019Dec,
2019Q1,2019,1,47,2019Dec,1.9
2019Q1,2019,1,48,2019Dec,1.6
2019Q1,2019,1,52,2019Dec,1.5
2019Q1,2019,1,54,2019Dec,
2019Q1,2019,1,56,2019Dec,1.1
2019Q1,2019,1,61,2019Dec,1.6
2019Q1,2019,1,67,2019Dec,
2019Q1,2019,1,68,2019Dec,1.65
2019Q1,2019,1,80,2019Dec,
2019Q1,2019,1,82,2019Dec,1.4
2019Q1,2019,1,85,2019Dec,1.4033618879
2019Q1,2019,1,88,2019Dec,1.6
2019Q1,2019,1,89,2019Dec,1.6
2019Q1,2019,1,91,2019Dec,1.4
2019Q1,2019,1,93,2019Dec,1.6
2019Q1,2019,1,95,2019Dec,1.4539303343
2019Q1,2019,1,96,2019Dec,1.5
2019Q1,2019,1,97,2019Dec,1.08
2019Q1,2019,1,98,2019Dec,1.7
2019Q1,2019,1,99,2019Dec,1.1
2019Q1,2019,1,101,2019Dec,1.7
2019Q1,2019,1,102,2019Dec,1.6
2019Q1,2019,1,103,2019Dec,1.7
2019Q1,2019,1,107,2019Dec,1.563526
2019Q1,2019,1,108,2019Dec,1.86902
2019Q1,2019,1,110,2019Dec,1.6420144275
2019Q1,2019,1,111,2019Dec,
2019Q1,2019,1,112,2019Dec,1.4
2019Q1,2019,1,114,2019Dec,2.0
2019Q1,2019,1,115,2019Dec,1.5
2019Q1,2019,1,116,2019Dec,1.4
2019Q1,2019,1,127,2019Dec,1.7
2019Q1,2019,1,128,2019Dec,1.8
2019Q2,2019,2,1,2020Mar,1.6
2019Q2,2019,2,2,2020Mar,1.4
2019Q2,2019,2,4,2020Mar,1.6
2019Q2,2019,2,6,2020Mar,1.7
2019Q2,2019,2,7,2020Mar,
2019Q2,2019,2,14,2020Mar,1.9
2019Q2,2019,2,15,2020Mar,
2019Q2,2019,2,16,2020Mar,1.4
2019Q2,2019,2,20,2020Mar,1.5
2019Q2,2019,2,22,2020Mar,1.3
2019Q2,2019,2,23,2020Mar,1.3
2019Q2,2019,2,24,2020Mar,1.5426840046
2019Q2,2019,2,26,2020Mar,1.4
2019Q2,2019,2,32,2020Mar,
2019Q2,2019,2,33,2020Mar,1.7
2019Q2,2019,2,36,2020Mar,1.8
2019Q2,2019,2,37,2020Mar,1.5
2019Q2,2019,2,38,2020Mar,
2019Q2,2019,2,39,2020Mar,1.9
2019Q2,2019,2,41,2020Mar,
2019Q2,2019,2,45,2020Mar,
2019Q2,2019,2,47,2020Mar,1.6
2019Q2,2019,2,48,2020Mar,1.1
2019Q2,2019,2,49,2020Mar,
2019Q2,2019,2,52,2020Mar,1.4
2019Q2,2019,2,54,2020Mar,
2019Q2,2019,2,56,2020Mar,1.4
2019Q2,2019,2,61,2020Mar,
2019Q2,2019,2,63,2020Mar,1.6
2019Q2,2019,2,67,2020Mar,
2019Q2,2019,2,68,2020Mar,1.45
2019Q2,2019,2,80,2020Mar,
2019Q2,2019,2,82,2020Mar,
2019Q2,2019,2,85,2020Mar,1.3386319074
2019Q2,2019,2,88,2020Mar,1.4
2019Q2,2019,2,89,2020Mar,1.6875135934
2019Q2,2019,2,91,2020Mar,1.6
2019Q2,2019,2,93,2020Mar,1.7
2019Q2,2019,2,95,2020Mar,1.2962188421
2019Q2,2019,2,96,2020Mar,1.5
2019Q2,2019,2,97,2020Mar,1.3167492487
2019Q2,2019,2,98,2020Mar,1.8
2019Q2,2019,2,99,2020Mar,1.7
2019Q2,2019,2,101,2020Mar,1.6
2019Q2,2019,2,102,2020Mar,1.5
2019Q2,2019,2,103,2020Mar,1.7
2019Q2,2019,2,107,2020Mar,1.548198
2019Q2,2019,2,108,2020Mar,1.82899
2019Q2,2019,2,110,2020Mar,1.5312733722
2019Q2,2019,2,111,2020Mar,
2019Q2,2019,2,112,2020Mar,1.2
2019Q2,2019,2,114,2020Mar,2.0
2019Q2,2019,2,115,2020Mar,1.3
2019Q2,2019,2,116,2020Mar,1.6
2019Q2,2019,2,127,2020Mar,1.5
2019Q2,2019,2,128,2020Mar,1.7
2019Q3,2019,3,1,2020Jun,
2019Q3,2019,3,4,2020Jun,
2019Q3,2019,3,6,2020Jun,1.7
2019Q3,2019,3,7,2020Jun,
2019Q3,2019,3,10,2020Jun,1.1
2019Q3,2019,3,14,2020Jun,0.7
2019Q3,2019,3,15,2020Jun,
2019Q3,2019,3,16,2020Jun,1.4
2019Q3,2019,3,20,2020Jun,1.3
2019Q3,2019,3,22,2020Jun,1.5
2019Q3,2019,3,23,2020Jun,1.3
2019Q3,2019,3,24,2020Jun,1.3
2019Q3,2019,3,26,2020Jun,1.4
2019Q3,2019,3,32,2020Jun,1.3
2019Q3,2019,3,33,2020Jun,1.4
2019Q3,2019,3,38,2020Jun,
2019Q3,2019,3,39,2020Jun,1.1
2019Q3,2019,3,41,2020Jun,
2019Q3,2019,3,45,2020Jun,
2019Q3,2019,3,47,2020Jun,1.4
2019Q3,2019,3,48,2020Jun,1.3
2019Q3,2019,3,52,2020Jun,1.3
2019Q3,2019,3,54,2020Jun,
2019Q3,2019,3,56,2020Jun,0.8
2019Q3,2019,3,61,2020Jun,1.4
2019Q3,2019,3,63,2020Jun,1.3
2019Q3,2019,3,68,2020Jun,1.45
2019Q3,2019,3,80,2020Jun,
2019Q3,2019,3,82,2020Jun,1.3
2019Q3,2019,3,85,2020Jun,1.3136058273
2019Q3,2019,3,88,2020Jun,1.4
2019Q3,2019,3,89,2020Jun,1.5402282232
2019Q3,2019,3,91,2020Jun,1.1
2019Q3,2019,3,93,2020Jun,1.5
2019Q3,2019,3,95,2020Jun,1.2398544485
2019Q3,2019,3,96,2020Jun,1.5
2019Q3,2019,3,97,2020Jun,1.4
2019Q3,2019,3,98,2020Jun,1.3
2019Q3,2019,3,99,2020Jun,1.0
2019Q3,2019,3,101,2020Jun,1.3
2019Q3,2019,3,102,2020Jun,1.4
2019Q3,2019,3,103,2020Jun,1.5
2019Q3,2019,3,107,2020Jun,1.306894
2019Q3,2019,3,108,2020Jun,1.54773
2019Q3,2019,3,110,2020Jun,1.4277728
2019Q3,2019,3,111,2020Jun,
2019Q3,2019,3,112,2020Jun,1.1
2019Q3,2019,3,114,2020Jun,1.9
2019Q3,2019,3,115,2020Jun,1.4
2019Q3,2019,3,116,2020Jun,1.1
2019Q3,2019,3,127,2020Jun,1.5
2019Q3,2019,3,128,2020Jun,1.5
2019Q4,2019,4,1,2020Sep,1.2
2019Q4,2019,4,2,2020Sep,1.4
2019Q4,2019,4,4,2020Sep,1.2
2019Q4,2019,4,5,2020Sep,1.2
2019Q4,2019,4,6,2020Sep,1.1
2019Q4,2019,4,7,2020Sep,
2019Q4,2019,4,10,2020Sep,0.8
2019Q4,2019,4,14,2020Sep,1.5
2019Q4,2019,4,15,2020Sep,
2019Q4,2019,4,16,2020Sep,1.0
2019Q4,2019,4,20,2020Sep,1.2
2019Q4,2019,4,22,2020Sep,1.2
2019Q4,2019,4,23,2020Sep,1.3
2019Q4,2019,4,24,2020Sep,1.2159286908
2019Q4,2019,4,26,2020Sep,1.4
2019Q4,2019,4,32,2020Sep,1.2
2019Q4,2019,4,33,2020Sep,1.3
2019Q4,2019,4,37,2020Sep,1.5
2019Q4,2019,4,38,2020Sep,
2019Q4,2019,4,39,2020Sep,1.2
2019Q4,2019,4,41,2020Sep,
2019Q4,2019,4,45,2020Sep,
2019Q4,2019,4,47,2020Sep,1.0
2019Q4,2019,4,48,2020Sep,1.3
2019Q4,2019,4,54,2020Sep,
2019Q4,2019,4,56,2020Sep,1.2
2019Q4,2019,4,57,2020Sep,1.3
2019Q4,2019,4,61,2020Sep,1.4
2019Q4,2019,4,67,2020Sep,
2019Q4,2019,4,80,2020Sep,
2019Q4,2019,4,82,2020Sep,1.2
2019Q4,2019,4,85,2020Sep,1.0748376101
2019Q4,2019,4,88,2020Sep,1.2
2019Q4,2019,4,89,2020Sep,1.5342723402
2019Q4,2019,4,93,2020Sep,1.6
2019Q4,2019,4,95,2020Sep,1.1600849928
2019Q4,2019,4,96,2020Sep,1.1
2019Q4,2019,4,97,2020Sep,1.1
2019Q4,2019,4,98,2020Sep,1.3
2019Q4,2019,4,99,2020Sep,1.1
2019Q4,2019,4,101,2020Sep,0.9
2019Q4,2019,4,102,2020Sep,1.1
2019Q4,2019,4,103,2020Sep,1.3
2019Q4,2019,4,107,2020Sep,1.306894
2019Q4,2019,4,110,2020Sep,1.1036655564
2019Q4,2019,4,111,2020Sep,
2019Q4,2019,4,112,2020Sep,1.1
2019Q4,2019,4,114,2020Sep,1.8
2019Q4,2019,4,115,2020Sep,1.2
2019Q4,2019,4,116,2020Sep,1.3
2019Q4,2019,4,121,2020Sep,1.1623010149
2019Q4,2019,4,127,2020Sep,1.5
2019Q4,2019,4,128,2020Sep,1.4
2020Q1,2020,1,1,2020Dec,1.2
2020Q1,2020,1,2,2020Dec,1.4
2020Q1,2020,1,4,2020Dec,1.2
2020Q1,2020,1,5,2020Dec,1.0
2020Q1,2020,1,6,2020Dec,1.1
2020Q1,2020,1,7,2020Dec,
2020Q1,2020,1,8,2020Dec,0.9
2020Q1,2020,1,10,2020Dec,0.9
2020Q1,2020,1,14,2020Dec,1.1
2020Q1,2020,1,15,2020Dec,
2020Q1,2020,1,16,2020Dec,1.3
2020Q1,2020,1,20,2020Dec,1.3
2020Q1,2020,1,22,2020Dec,1.3
2020Q1,2020,1,23,2020Dec,1.3
2020Q1,2020,1,24,2020Dec,1.21
2020Q1,2020,1,26,2020Dec,1.4
2020Q1,2020,1,30,2020Dec,
2020Q1,2020,1,31,2020Dec,1.3
2020Q1,2020,1,32,2020Dec,
2020Q1,2020,1,33,2020Dec,
2020Q1,2020,1,35,2020Dec,
2020Q1,2020,1,37,2020Dec,1.4
2020Q1,2020,1,38,2020Dec,1.47
2020Q1,2020,1,39,2020Dec,1.4
2020Q1,2020,1,41,2020Dec,
2020Q1,2020,1,42,2020Dec,
2020Q1,2020,1,45,2020Dec,
2020Q1,2020,1,47,2020Dec,1.1
2020Q1,2020,1,48,2020Dec,1.3
2020Q1,2020,1,52,2020Dec,0.8
2020Q1,2020,1,54,2020Dec,
2020Q1,2020,1,56,2020Dec,1.13
2020Q1,2020,1,57,2020Dec,1.2
2020Q1,2020,1,61,2020Dec,1.4
2020Q1,2020,1,63,2020Dec,1.3
2020Q1,2020,1,65,2020Dec,1.4
2020Q1,2020,1,67,2020Dec,
2020Q1,2020,1,68,2020Dec,1.4
2020Q1,2020,1,70,2020Dec,1.4
2020Q1,2020,1,72,2020Dec,1.2
2020Q1,2020,1,73,2020Dec,1.2
2020Q1,2020,1,80,2020Dec,
2020Q1,2020,1,82,2020Dec,1.4
2020Q1,2020,1,85,2020Dec,1.1857171786
2020Q1,2020,1,88,2020Dec,1.4
2020Q1,2020,1,89,2020Dec,1.1
2020Q1,2020,1,90,2020Dec,1.0
2020Q1,2020,1,91,2020Dec,1.2
2020Q1,2020,1,93,2020Dec,1.9
2020Q1,2020,1,95,2020Dec,1.2616700118
2020Q1,2020,1,96,2020Dec,1.2
2020Q1,2020,1,97,2020Dec,1.2
2020Q1,2020,1,98,2020Dec,1.5
2020Q1,2020,1,99,2020Dec,1.2
2020Q1,2020,1,101,2020Dec,1.2
2020Q1,2020,1,102,2020Dec,1.3
2020Q1,2020,1,103,2020Dec,1.3
2020Q1,2020,1,105,2020Dec,1.3
2020Q1,2020,1,107,2020Dec,1.2013872609
2020Q1,2020,1,108,2020Dec,1.1470406278
2020Q1,2020,1,109,2020Dec,1.3
2020Q1,2020,1,110,2020Dec,1.4
2020Q1,2020,1,112,2020Dec,1.2
2020Q1,2020,1,114,2020Dec,1.8
2020Q1,2020,1,115,2020Dec,1.0
2020Q1,2020,1,116,2020Dec,1.4
2020Q1,2020,1,117,2020Dec,1.6
2020Q1,2020,1,118,2020Dec,1.3
2020Q1,2020,1,119,2020Dec,1.2
2020Q1,2020,1,121,2020Dec,1.42
2020Q1,2020,1,127,2020Dec,1.5
2020Q1,2020,1,128,2020Dec,1.4
2020Q2,2020,2,1,2021Mar,2.5
2020Q2,2020,2,2,2021Mar,0.8
2020Q2,2020,2,4,2021Mar,2.0
2020Q2,2020,2,5,2021Mar,1.4
2020Q2,2020,2,6,2021Mar,0.9
2020Q2,2020,2,8,2021Mar,0.9
2020Q2,2020,2,14,2021Mar,2.0
2020Q2,2020,2,15,2021Mar,
2020Q2,2020,2,16,2021Mar,0.5
2020Q2,2020,2,20,2021Mar,0.5
2020Q2,2020,2,22,2021Mar,
2020Q2,2020,2,23,2021Mar,1.2
2020Q2,2020,2,24,2021Mar,0.7930614887
2020Q2,2020,2,26,2021Mar,1.8
2020Q2,2020,2,30,2021Mar,
2020Q2,2020,2,31,2021Mar,0.9
2020Q2,2020,2,32,2021Mar,1.1
2020Q2,2020,2,33,2021Mar,
2020Q2,2020,2,36,2021Mar,1.25
2020Q2,2020,2,37,2021Mar,1.8
2020Q2,2020,2,38,2021Mar,
2020Q2,2020,2,39,2021Mar,1.8
2020Q2,2020,2,41,2021Mar,
2020Q2,2020,2,42,2021Mar,
2020Q2,2020,2,45,2021Mar,
2020Q2,2020,2,52,2021Mar,
2020Q2,2020,2,54,2021Mar,
2020Q2,2020,2,56,2021Mar,0.2
2020Q2,2020,2,61,2021Mar,
2020Q2,2020,2,63,2021Mar,1.4
2020Q2,2020,2,65,2021Mar,
2020Q2,2020,2,68,2021Mar,
2020Q2,2020,2,73,2021Mar,0.5
2020Q2,2020,2,82,2021Mar,1.0
2020Q2,2020,2,89,2021Mar,1.3
2020Q2,2020,2,90,2021Mar,0.6
2020Q2,2020,2,93,2021Mar,1.3
2020Q2,2020,2,95,2021Mar,0.9983250592
2020Q2,2020,2,96,2021Mar,1.2
2020Q2,2020,2,97,2021Mar,1.1
2020Q2,2020,2,98,2021Mar,0.3
2020Q2,2020,2,99,2021Mar,1.6
2020Q2,2020,2,101,2021Mar,-0.3
2020Q2,2020,2,102,2021Mar,0.8
2020Q2,2020,2,103,2021Mar,
2020Q2,2020,2,105,2021Mar,1.0
2020Q2,2020,2,107,2021Mar,1.2716587587
2020Q2,2020,2,108,2021Mar,-0.9
2020Q2,2020,2,110,2021Mar,0.5
2020Q2,2020,2,112,2021Mar,-0.5
2020Q2,2020,2,114,2021Mar,1.7
